Tanggal,Cianjur Kepala,Cianjur Slyp,Sentra Ramos,Saigon,Muncul I,Muncul II,Muncul III,IR-64 I,IR-64 II,IR-64 III,IR-42,Ketan Putih Lokal,Ketan Putih (Paris),Ketan Hitam
18-May-21,13450,12500,13300,11800,10750,10000,9475,10200,9525,8525,10975,11700,17000,18350
19-May-21,13475,12500,13300,11825,10750,10025,9450,10200,9500,8525,10950,11675,16975,18350
20-May-21,13475,12500,13300,11825,10750,10025,9450,10200,9500,8525,10925,11650,16950,18350
21-May-21,13475,12525,13300,11800,10750,10050,9475,10200,9525,8550,10900,11650,16950,18350
22-May-21,13475,12525,13300,11800,10750,10050,9475,10200,9525,8550,10900,11650,16950,18350
23-May-21,13475,12525,13300,11800,10750,10050,9475,10200,9525,8550,10900,11650,16950,18350
24-May-21,13500,12550,13300,11800,10750,10075,9475,10200,9525,8550,10875,11625,16925,18325
25-May-21,13525,12575,13300,11825,10750,10050,9475,10175,9500,8550,10850,11600,16900,18325
26-May-21,13525,12575,13300,11825,10750,10050,9475,10175,9500,8550,10850,11600,16900,18325
27-May-21,13575,12575,13275,11800,10725,10075,9500,10175,9475,8525,10825,11575,16875,18325
28-May-21,13600,12600,13275,11800,10725,10100,9500,10175,9450,8525,10800,11550,16850,18325
29-May-21,13600,12600,13275,11800,10725,10100,9500,10175,9450,8525,10800,11550,16850,18325
30-May-21,13600,12600,13275,11800,10725,10100,9500,10175,9450,8525,10800,11550,16850,18325
31-May-21,13625,12625,13275,11800,10725,10100,9475,10150,9450,8525,10775,11500,16850,18300
01-Jun-21,13625,12625,13275,11800,10725,10100,9475,10150,9450,8525,10775,11500,16850,18300
02-Jun-21,13625,12625,13275,11800,10725,10075,9425,10150,9450,8525,10750,11500,16850,18300
03-Jun-21,13650,12650,13275,11800,10725,10075,9425,10125,9425,8525,10725,11475,16850,18275
04-Jun-21,13650,12650,13300,11800,10700,10050,9400,10125,9425,8525,10700,11450,16850,18250
05-Jun-21,13650,12650,13300,11800,10700,10050,9400,10125,9425,8525,10700,11450,16850,18250
06-Jun-21,13650,12650,13300,11800,10700,10050,9400,10125,9425,8525,10700,11450,16850,18250
07-Jun-21,13650,12650,13300,11800,10700,10050,9400,10125,9425,8525,10675,11425,16825,18225
08-Jun-21,13625,12650,13300,11800,10700,10050,9375,10100,9400,8500,10650,11375,16825,18225
09-Jun-21,13625,12650,13300,11800,10700,10050,9375,10100,9400,8500,10625,11375,16825,18200
10-Jun-21,13600,12650,13300,11800,10700,10050,9350,10100,9375,8475,10625,11375,16825,18175
11-Jun-21,13600,12650,13300,11800,10700,10025,9350,10075,9375,8475,10600,11350,16825,18175
12-Jun-21,13600,12650,13300,11800,10700,10025,9350,10075,9375,8475,10600,11350,16825,18175
13-Jun-21,13600,12650,13300,11800,10700,10025,9350,10075,9375,8475,10600,11350,16825,18175
14-Jun-21,13575,12625,13300,11800,10700,10025,9350,10075,9350,8450,10625,11375,16800,18150
15-Jun-21,13550,12625,13300,11800,10700,10025,9350,10050,9350,8450,10600,11375,16800,18125
16-Jun-21,13550,12600,13300,11800,10700,10025,9350,10050,9350,8425,10575,11375,16775,18125
17-Jun-21,13550,12600,13300,11800,10700,10025,9350,10025,9325,8400,10575,11375,16775,18100
18-Jun-21,13525,12575,13300,11800,10700,10025,9350,10000,9325,8375,10575,11375,16775,18050
19-Jun-21,13525,12575,13300,11800,10700,10025,9350,10000,9325,8375,10575,11375,16775,18050
20-Jun-21,13525,12575,13300,11800,10700,10025,9350,10000,9325,8375,10575,11375,16775,18050
21-Jun-21,13500,12550,13300,11800,10700,10025,9325,10000,9300,8375,10550,11375,16750,18000
22-Jun-21,13500,12550,13300,11800,10700,10025,9325,9975,9275,8350,10525,11375,16725,18000
23-Jun-21,13450,12525,13300,11800,10675,10025,9300,9950,9250,8325,10500,11350,16700,17975
24-Jun-21,13450,12525,13300,11800,10675,10025,9300,9950,9250,8300,10475,11350,16700,17975
25-Jun-21,13425,12475,13275,11800,10675,10000,9300,9925,9225,8300,10450,11350,16700,17950
26-Jun-21,13425,12475,13275,11800,10675,10000,9300,9925,9225,8300,10450,11350,16700,17950
27-Jun-21,13425,12475,13275,11800,10675,10000,9300,9925,9225,8300,10450,11350,16700,17950
28-Jun-21,13425,12475,13275,11800,10675,10000,9300,9925,9225,8300,10450,11350,16700,17950
29-Jun-21,13425,12475,13275,11800,10675,10000,9300,9900,9200,8300,10450,11350,16700,17950
30-Jun-21,13425,12475,13250,11800,10625,9975,9300,9900,9200,8300,10450,11350,16700,17950
01-Jul-21,13425,12475,13250,11800,10650,9975,9300,9900,9200,8275,10450,11325,16700,17950
02-Jul-21,13425,12475,13250,11800,10650,9975,9300,9900,9200,8275,10450,11325,16700,17950
03-Jul-21,13425,12475,13250,11800,10650,9975,9300,9900,9200,8275,10450,11325,16700,17950
04-Jul-21,13425,12475,13250,11800,10650,9975,9300,9900,9200,8275,10450,11325,16700,17950
05-Jul-21,13400,12450,13250,11800,10650,9975,9300,9875,9175,8250,10425,11325,16675,17925
06-Jul-21,13350,12425,13250,11775,10650,9975,9275,9875,9175,8225,10400,11300,16650,17900
07-Jul-21,13350,12400,13225,11775,10650,9975,9275,9875,9175,8200,10375,11275,16625,17875
08-Jul-21,13325,12375,13225,11775,10650,9975,9275,9875,9175,8200,10375,11300,16625,17875
09-Jul-21,13325,12350,13225,11775,10625,9975,9275,9875,9175,8200,10375,11275,16600,17875
10-Jul-21,13325,12350,13225,11775,10625,9975,9275,9875,9175,8200,10375,11275,16600,17875
11-Jul-21,13325,12350,13225,11775,10625,9975,9275,9875,9175,8200,10375,11275,16600,17875
12-Jul-21,13300,12325,13225,11750,10650,9950,9300,9850,9150,8200,10375,11250,16575,17900
13-Jul-21,13275,12300,13225,11750,10650,9950,9300,9850,9150,8200,10350,11225,16550,17900
14-Jul-21,13275,12300,13225,11750,10650,9950,9300,9850,9150,8200,10350,11225,16550,17900
15-Jul-21,13250,12300,13225,11750,10650,9950,9300,9850,9150,8200,10350,11225,16550,17875
16-Jul-21,13250,12275,13225,11725,10625,9950,9275,9875,9175,8200,10325,11250,16550,17875
17-Jul-21,13250,12275,13225,11725,10625,9950,9275,9875,9175,8200,10325,11250,16550,17875
18-Jul-21,13250,12275,13225,11725,10625,9950,9275,9875,9175,8200,10325,11250,16550,17875
19-Jul-21,13250,12250,13225,11725,10650,9925,9275,9875,9200,8225,10350,11275,16550,17875
20-Jul-21,13250,12250,13225,11725,10650,9925,9275,9875,9200,8225,10350,11275,16550,17875
21-Jul-21,13225,12250,13225,11725,10650,9900,9275,9900,9200,8250,10375,11250,16500,17850
22-Jul-21,13225,12250,13200,11725,10625,9875,9250,9925,9225,8275,10375,11225,16500,17825
23-Jul-21,13225,12275,13175,11725,10625,9875,9250,9950,9275,8325,10375,11225,16475,17800
24-Jul-21,13225,12275,13175,11725,10625,9875,9250,9950,9275,8325,10375,11225,16475,17800
25-Jul-21,13225,12275,13175,11725,10625,9875,9250,9950,9275,8325,10375,11225,16475,17800
26-Jul-21,13225,12275,13175,11725,10625,9875,9225,9975,9275,8350,10375,11200,16450,17800
27-Jul-21,13225,12250,13175,11725,10625,9875,9225,9975,9300,8350,10375,11200,16425,17775
28-Jul-21,13225,12250,13175,11725,10625,9850,9225,10000,9300,8375,10375,11200,16425,17775
29-Jul-21,13225,12250,13175,11725,10625,9850,9225,10025,9325,8375,10375,11175,16400,17750
30-Jul-21,13250,12250,13175,11700,10650,9850,9225,10050,9350,8400,10375,11150,16400,17750
31-Jul-21,13250,12250,13175,11700,10650,9850,9225,10050,9350,8400,10375,11150,16400,17750
01-Aug-21,13250,12250,13175,11700,10650,9850,9225,10050,9350,8400,10375,11150,16400,17750
02-Aug-21,13250,12250,13175,11700,10650,9850,9225,10075,9375,8425,10375,11150,16400,17750
03-Aug-21,13250,12250,13175,11700,10650,9850,9225,10075,9375,8425,10375,11150,16400,17750
04-Aug-21,13250,12250,13175,11700,10650,9850,9225,10100,9400,8425,10375,11150,16400,17750
05-Aug-21,13250,12250,13175,11700,10650,9850,9225,10100,9400,8425,10375,11150,16400,17750
06-Aug-21,13250,12250,13175,11700,10650,9850,9225,10125,9425,8450,10375,11150,16400,17750
07-Aug-21,13250,12250,13175,11700,10650,9850,9225,10125,9425,8450,10375,11150,16400,17750
08-Aug-21,13250,12250,13175,11700,10650,9850,9225,10125,9425,8450,10375,11150,16400,17750
09-Aug-21,13250,12275,13175,11700,10650,9850,9225,10125,9425,8475,10375,11150,16400,17750
10-Aug-21,13275,12300,13175,11700,10650,9875,9250,10125,9425,8475,10350,11150,16400,17750
11-Aug-21,13275,12300,13175,11700,10650,9875,9250,10125,9425,8475,10350,11150,16400,17750
12-Aug-21,13300,12325,13175,11700,10650,9875,9250,10125,9425,8500,10350,11175,16400,17750
13-Aug-21,13325,12325,13150,11700,10650,9875,9250,10125,9425,8500,10350,11175,16350,17750
14-Aug-21,13325,12325,13150,11700,10650,9875,9250,10125,9425,8500,10350,11175,16350,17750
15-Aug-21,13325,12325,13150,11700,10650,9875,9250,10125,9425,8500,10350,11175,16350,17750
16-Aug-21,13300,12325,13150,11700,10650,9875,9275,10125,9425,8500,10325,11150,16350,17750
17-Aug-21,13300,12325,13150,11700,10650,9875,9275,10125,9425,8500,10325,11150,16350,17750
18-Aug-21,13300,12325,13125,11700,10650,9875,9275,10125,9425,8500,10325,11175,16350,17725
19-Aug-21,13300,12325,13100,11700,10650,9875,9275,10100,9400,8475,10325,11175,16325,17700
20-Aug-21,13300,12325,13100,11675,10650,9875,9275,10100,9400,8450,10325,11175,16325,17675
21-Aug-21,13300,12325,13100,11675,10650,9875,9275,10100,9400,8450,10325,11175,16325,17675
22-Aug-21,13300,12325,13100,11675,10650,9875,9275,10100,9400,8450,10325,11175,16325,17675
23-Aug-21,13325,12325,13100,11675,10650,9850,9275,10100,9400,8450,10325,11175,16325,17675
24-Aug-21,13325,12350,13100,11675,10625,9850,9275,10075,9400,8425,10325,11175,16300,17650
25-Aug-21,13325,12375,13100,11675,10625,9850,9275,10050,9400,8400,10325,11150,16275,17625
26-Aug-21,13350,12375,13075,11675,10625,9850,9300,10025,9375,8400,10325,11150,16275,17625
27-Aug-21,13350,12375,13075,11675,10625,9850,9300,10025,9375,8400,10325,11150,16275,17625
28-Aug-21,13350,12375,13075,11675,10625,9850,9300,10025,9375,8400,10325,11150,16275,17625
29-Aug-21,13350,12375,13075,11675,10625,9850,9300,10025,9375,8400,10325,11150,16275,17625
30-Aug-21,13350,12400,13075,11675,10625,9850,9275,10000,9375,8400,10325,11150,16250,17625
31-Aug-21,13350,12400,13075,11675,10625,9850,9275,10000,9375,8400,10325,11150,16250,17625
01-Sep-21,13350,12400,13075,11675,10625,9850,9275,10000,9375,8400,10325,11150,16250,17625
02-Sep-21,13350,12400,13075,11675,10625,9850,9275,10000,9350,8400,10325,11150,16250,17625
03-Sep-21,13350,12400,13075,11675,10625,9850,9275,10000,9350,8400,10325,11150,16250,17625
04-Sep-21,13350,12400,13075,11675,10625,9850,9275,10000,9350,8400,10325,11150,16250,17625
05-Sep-21,13350,12400,13075,11675,10625,9850,9275,10000,9350,8400,10325,11150,16250,17625
06-Sep-21,13350,12400,13075,11675,10625,9850,9275,10025,9375,8400,10325,11150,16225,17600
07-Sep-21,13325,12375,13075,11675,10650,9875,9275,10025,9350,8400,10325,11150,16200,17575
08-Sep-21,13325,12375,13050,11675,10650,9875,9250,10050,9375,8425,10300,11125,16175,17550
09-Sep-21,13325,12375,13050,11675,10650,9875,9250,10050,9375,8425,10300,11125,16175,17550
10-Sep-21,13525,12375,13050,11675,10650,9875,9250,10050,9375,8425,10300,11125,16175,17550
11-Sep-21,13325,12375,13050,11675,10650,9875,9250,10050,9375,8425,10300,11125,16175,17550
12-Sep-21,13325,12375,13050,11675,10650,9875,9250,10050,9375,8425,10300,11125,16175,17550
13-Sep-21,13325,12350,13025,11650,10650,9875,9275,10050,9375,8425,10300,11125,16150,17525
14-Sep-21,13325,12350,13025,11650,10650,9875,9275,10050,9375,8425,10300,11125,16150,17525
15-Sep-21,13325,12350,13025,11650,10650,9875,9275,10050,9375,8425,10300,11125,16150,17525
16-Sep-21,13325,12350,13025,11650,10650,9875,9275,10050,9375,8425,10300,11125,16150,17525
17-Sep-21,13325,12350,13025,11650,10650,9875,9275,10050,9375,8425,10300,11125,16150,17525
18-Sep-21,13325,12350,13050,11650,10650,9875,9275,10050,9375,8425,10300,11125,161150,17525
19-Sep-21,13325,12350,13025,11650,10650,9875,9275,10050,9375,8425,10300,11125,16150,17525
20-Sep-21,13350,12350,13050,11650,10650,9875,9300,10075,9400,8450,10275,11150,16100,17500
21-Sep-21,13325,12350,13050,11650,10700,9875,9300,10100,9400,8475,10275,11175,16075,17450
22-Sep-21,13325,12350,13050,11650,10675,9875,9300,10100,9400,8475,10275,11175,16075,17450
23-Sep-21,13325,12350,13050,11650,10675,9875,9300,10100,9400,8475,10275,11175,16075,17450
24-Sep-21,12325,12350,13050,11650,10675,9875,9300,10100,9400,8475,10275,11175,16075,17450
25-Sep-21,13325,12350,13050,11650,10675,9875,9300,10100,9400,8475,10275,11175,16075,17450
26-Sep-21,13325,12350,13050,11650,10675,9875,9300,10100,9400,8475,10275,11175,16075,17450
27-Sep-21,13350,12350,13050,11650,10700,9875,9325,10100,9425,8475,10250,11225,16050,17425
28-Sep-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
29-Sep-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
30-Sep-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
01-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
02-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
03-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16505,17400
04-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16505,17400
05-Oct-21,13350,12375,13505,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
06-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
07-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
08-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
09-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
10-Oct-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
11-Oct-21,13325,12350,13075,11675,10700,9875,9350,10100,9400,8475,10225,11275,16000,17375
12-Oct-21,13325,12350,13075,11675,10700,9875,9350,10100,9400,8475,10225,11275,16000,17375
13-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
14-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
15-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
16-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
17-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
18-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
19-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
20-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
21-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
22-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
23-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
24-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
25-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
26-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
27-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
28-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
29-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
30-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
31-Oct-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
01-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
02-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
03-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
04-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
05-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
06-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
07-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
08-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
09-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
10-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
11-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
12-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
13-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
14-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
15-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
16-Nov-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
17-Nov-21,13350,12375,13050,11650,10700,9875,9350,10075,9400,8450,10250,11250,16050,17400
18-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
19-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
20-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
21-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
22-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
23-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
24-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
25-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
26-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
27-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
28-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
29-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
30-Nov-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
01-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,17350,17350
02-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
03-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
04-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
05-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
06-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9400,8475,10200,11275,16000,17350
07-Dec-21,13325,12350,13075,11675,10700,9875,9325,10075,9425,8475,10200,11275,16000,17350
08-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
09-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
10-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
11-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
12-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
13-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
14-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
15-Dec-21,13300,12325,13100,11675,10725,9875,9325,10075,9425,8500,10225,11300,15975,17325
16-Dec-21,13300,12275,13100,11650,10725,9900,9375,10125,9475,8550,10225,11375,15975,17300
17-Dec-21,13275,12275,13100,11650,10750,9900,9375,10150,9500,8575,10200,11425,15950,17275
